,Overall,Bib,Name,Time
1263,1264,31557,Mitchell Smith,05:02:25
1264,1265,32784,Anna Mumma,05:02:37
1265,1266,33589,Daniel Horne,05:02:40
1266,1267,30453,Sarah Shearer,05:02:45
1267,1267,30454,Jonathan Shearer,05:02:45
1268,1269,31617,Nick Langas,05:02:50
1269,1270,31592,Ryan Nowicki,05:02:51
1270,1271,32078,Heather Knoll,05:02:52
1271,1271,33663,Carl Livingston,05:02:52
1272,1273,31394,Susan Lucas,05:03:01
1273,1274,31655,Paul Gourley,05:03:04
1274,1275,33178,Tiffany Chea,05:03:08
1275,1275,31260,Melissa Kauffman,05:03:08
1276,1275,31677,Erica Mellinger,05:03:08
1277,1278,32245,Mike Parrish,05:03:20
1278,1278,33228,Brayden Petroshus,05:03:20
1279,1280,30693,Alec Bove,05:03:21
1280,1280,33231,Brett Fair,05:03:21
1281,1282,32504,Stacy De Las Alas,05:03:22
1282,1283,30559,Esti Ollerman,05:03:24
1283,1284,33374,Leah Driessen,05:03:34
1284,1284,31056,Katie Taber,05:03:34
1285,1286,32125,Katie Butzu,05:03:35
1286,1287,33557,Debbi Faron,05:03:39
1287,1288,32796,Gary Voge,05:03:40
1288,1289,31990,Annette Tompkins,05:03:44
1289,1289,30604,Robert Gaumond,05:03:44
1290,1289,31087,Taylor Marshall,05:03:44
1291,1292,32147,Kitab James,05:03:47
1292,1293,32630,Daniel Demarco,05:03:50
1293,1294,31799,Chris Demarco,05:03:51
1294,1295,30841,Svitlana Sergiienko,05:03:54
1295,1296,31000,Nathan Lincoln,05:03:56
1296,1297,33156,Melodee Jamison,05:03:58
1297,1297,33157,Justin Jamison,05:03:58
1298,1299,32354,Meredith Ward,05:04:06
1299,1300,32838,Dan Vild,05:04:09
1300,1300,32836,Michael Sutter,05:04:09
1301,1302,30927,Stanley Zeto,05:04:16
1302,1303,30928,Anthony Zeto,05:04:19
1303,1304,31205,Cameron Durity,05:04:21
1304,1305,30485,Mike Spaulding,05:04:24
1305,1305,31628,Michelle Thompson,05:04:24
1306,1307,31941,Eric Hagan,05:04:26
1307,1308,32944,Calisa Fitzpatrick,05:04:29
1308,1309,33571,Paul Wallace,05:04:34
1309,1310,31085,Kevin Murphy,05:04:36
1310,1311,32206,Katherine Russell,05:04:47
1311,1311,32222,Lola Thomas,05:04:47
1312,1313,31048,Mike Seyman,05:04:54
1313,1314,32255,Philip Piaget,05:05:00
1314,1315,32126,Nicole Fasciana,05:05:10
1315,1316,32960,Thomas Raffelt,05:05:11
1316,1317,32321,Lisa Buske,05:05:16
1317,1318,32664,Amy Krupp,05:05:21
1318,1319,32204,Cara Enright,05:05:22
1319,1320,33558,Raymond Siegmund,05:05:23
1320,1321,31690,Richard Yokum,05:05:31
1321,1321,31700,Jeff Baden,05:05:31
1322,1323,30735,Dylan Higgins,05:05:41
1323,1323,33246,Ethan Robbins,05:05:41
1324,1325,31962,Shannon Vogler,05:05:49
1325,1326,31287,Thomas Giandoreggio,05:05:56
1326,1327,32002,Alex Jones,05:06:00
1327,1327,32752,Jessica Yoder,05:06:00
1328,1329,33582,Dylan Burress,05:06:01
1329,1330,32822,Jennifer Luitwieler,05:06:03
1330,1331,32914,Rachel Lambert,05:06:04
1331,1332,32284,Margo Otteson,05:06:14
1332,1333,32145,Sheila Bruinooge,05:06:21
1333,1334,31613,Andrew Sineni,05:06:22
1334,1335,32760,Steve Teresi,05:06:24
1335,1336,30796,Thomas Dorris,05:06:25
1336,1337,32132,Collin Smith,05:06:35
1337,1338,30996,Joe Rossi,05:06:38
1338,1339,33171,Jeff Benton,05:06:39
1339,1340,31781,Bryan Grullon,05:06:40
1340,1341,32824,Christy Logan,05:06:49
1341,1342,33428,Joseph Ninke,05:06:51
1342,1343,32253,Timothy Walker,05:06:53
1343,1343,31917,Abhijit Deshpande,05:06:53
1344,1345,33122,Jennifer Moore,05:06:56
1345,1346,33662,Renee Laque,05:07:16
1346,1347,32812,Elizabeth Banas,05:07:26
1347,1348,31675,Honglinh Truong,05:07:33
1348,1349,33661,Tim Smith,05:07:36
1349,1350,30541,Kay Geving,05:07:38
1350,1351,31535,Shauna Barbeau,05:07:39
1351,1352,32193,Chris Kjear,05:07:41
1352,1353,31038,Jenn Blackburn,05:07:49
1353,1354,32594,Pat Mcfarland,05:07:54
1354,1355,30852,Kristina Laux,05:08:04
1355,1356,30932,Jeanne Ineman,05:08:07
1356,1357,33620,Ariel Alana,05:08:10
1357,1357,33619,Copa Alana,05:08:10
1358,1359,33342,Jacob Steins,05:08:12
1359,1360,33640,Leighann Ness,05:08:18
1360,1361,32005,Laura Powers,05:08:25
1361,1362,31912,Leyia King,05:08:33
1362,1362,31631,Shannon Ortega,05:08:33
1363,1364,33608,Chris Watson,05:08:40
1364,1365,31821,Michael Goulart Jr,05:08:43
1365,1366,31470,Louis Santiago,05:08:44
1366,1367,32323,Brooke Willis,05:09:01
1367,1368,30545,Courtney Guider,05:09:03
1368,1368,33591,Brian Barnes,05:09:03
1369,1370,31696,Mary Ogg,05:09:07
1370,1371,32234,Klara Cavos-Wright,05:09:11
1371,1372,31718,Cheryl Denton,05:09:13
1372,1372,33220,Corey Queen,05:09:13
1373,1374,30763,Kenneth Shimizu,05:09:29
1374,1375,31625,Vasant Shankarling,05:09:37
1375,1376,33705,Barbara Lee Steplock,05:09:41
1376,1376,32684,Justin Rundles,05:09:41
1377,1378,31830,Sander Jansen,05:09:44
1378,1379,32778,Angela Yeend,05:09:56
1379,1380,31815,Eric Griswold,05:09:58
1380,1381,32128,Todd Tompkins,05:10:14
1381,1382,32050,Diana Monnette,05:10:19
1382,1383,30644,Kevin Xiang,05:10:22
1383,1384,32272,Mary Cummings,05:10:28
1384,1385,32804,Tara Bosley,05:10:32
1385,1385,33549,Joon Sim,05:10:32
1386,1387,32842,Trevor Pownell,05:10:37
1387,1387,32840,Sydney Brignole,05:10:37
1388,1389,32724,Emily Parisi,05:10:43
1389,1390,31322,Justin Berry,05:10:46
1390,1391,32666,Tracey Webb,05:10:52
1391,1392,31286,Thomas Nawrocki,05:11:13
1392,1393,31128,Justin Delk,05:11:15
1393,1394,32500,Adam Austin,05:11:21
1394,1395,31848,Jane Tenzer,05:11:22
1395,1396,31472,Caroline Bertsch,05:11:27
1396,1396,30973,Sarah Bowman,05:11:27
1397,1398,33611,Katie Radulovacki,05:11:28
1398,1399,33612,Branko Radulovacki,05:11:29
1399,1400,32072,Adam Soliday,05:11:40
1400,1401,33615,Jim Matteson,05:11:49
1401,1402,31224,Lenard Reives,05:11:50
1402,1403,31682,Lauren Johnston,05:11:53
1403,1404,31537,Guillermo Garciarobles,05:11:55
1404,1405,31788,Roni Ocampo,05:12:00
1405,1405,31676,Gia Pinkowski,05:12:00
1406,1407,30372,Sam Knickerbocker,05:12:02
1407,1408,32754,Sal Herrera,05:12:04
1408,1409,32406,Michael Janovici,05:12:20
1409,1410,31751,Sharee Rhodes,05:12:27
1410,1411,31818,Marion Rodriguez,05:12:28
1411,1412,31541,Peter Rodriguez,05:12:29
1412,1413,33561,Rebecca Dachille,05:12:31
1413,1414,31341,Tasha Osborne,05:12:38
1414,1415,33429,Gary Myers,05:12:39
1415,1416,30813,Marahall Younker Ii,05:12:50
1416,1417,31944,Rodney Langer,05:12:52
1417,1418,31136,Benjamin Barth,05:12:55
1418,1419,31071,Michelle Brown,05:12:58
1419,1420,31414,Ryan Higdon,05:13:07
1420,1421,32031,Randal Stiefel,05:13:12
1421,1422,33635,Nathan Brewer,05:13:13
1422,1422,33636,Jeffray Harris,05:13:13
1423,1422,30342,Patrick Railling,05:13:13
1424,1425,31499,Susan Avon,05:13:36
1425,1425,32814,June Salazar,05:13:36
1426,1427,32572,Carmine Tufano,05:13:40
1427,1428,31340,Adam Olive,05:13:49
1428,1429,32264,Alison Eng,05:13:51
1429,1429,31633,Tara Pierce,05:13:51
1430,1429,31932,Melissa Kinney,05:13:51
1431,1432,32160,Karen Slack,05:13:52
1432,1432,32087,Tiffany Lenington,05:13:52
1433,1434,33624,Caroline Cunningham,05:13:59
1434,1434,31775,Joshua Barry,05:13:59
1435,1436,31759,Ernie Norris,05:14:00
1436,1437,33686,James Wagner,05:14:04
1437,1438,31750,Jennifer Witmer,05:14:08
1438,1439,33652,Randy Woodward,05:14:11
1439,1440,33190,Jason Gladden,05:14:19
1440,1441,32015,Mirtha Toledo,05:14:20
1441,1441,33191,Hillery Gladden,05:14:20
1442,1443,32074,Arturo Polan,05:14:26
1443,1444,32908,Nadia Baldasaro,05:14:29
1444,1445,32060,Benjamin Bryan,05:14:43
1445,1445,32680,Ryan Prinzing,05:14:43
1446,1447,31887,Michael Chambers,05:14:48
1447,1448,33326,Phillip Weinstein,05:14:57
1448,1449,33544,Mary Beth Merzbacher,05:15:09
1449,1449,30936,Jodie Sproul,05:15:09
1450,1451,30833,Jeff Spahn,05:15:26
1451,1452,32285,Amanda Cantu,05:15:38
1452,1453,31221,Gino Scarpelli,05:15:40
1453,1454,31009,Sharan Babu Katragadda,05:15:45
1454,1455,31807,Daniel Connor,05:15:53
1455,1456,31659,Julia Sanders,05:16:08
1456,1457,31129,Charles Brannen Jr,05:16:10
1457,1458,32185,Daniel Crowell,05:16:12
1458,1459,31770,Rachel Dockery,05:16:28
1459,1460,33505,Evan Root,05:16:37
1460,1461,32295,Steve Bratsch,05:16:43
1461,1462,32061,Nikki Ruh,05:16:49
1462,1462,31293,Joelle Hartke,05:16:49
1463,1464,31379,Brandon Romanowski,05:16:54
1464,1465,33579,Joseph Hackney,05:17:01
1465,1466,32624,Natalie Sequeira,05:17:03
1466,1467,32241,Shelley Cox,05:17:04
1467,1467,31877,Kate Desanto,05:17:04
1468,1469,31458,Debra Shone,05:17:08
1469,1470,33493,Eric Burchett,05:17:12
1470,1471,31760,Shannon Foster,05:17:17
1471,1472,31342,Laura Gordey,05:17:21
1472,1473,30930,Liam Hussels,05:17:22
1473,1473,31343,Justin Gordey,05:17:22
1474,1475,33567,Chris Waddell,05:17:23
1475,1476,31058,Jesse Hinnant,05:17:40
1476,1477,31705,Jenna Sommer,05:17:41
1477,1478,32052,Ann Sahjian,05:17:42
1478,1479,32104,Meredith Garner,05:17:44
1479,1480,32298,Erika Goodman,05:17:46
1480,1481,32828,Mary Grier Illges,05:17:49
1481,1481,33310,Natalie Vlach,05:17:49
1482,1483,31511,Lillian Funkhouser,05:17:50
1483,1483,33685,Tabatha Greenwood,05:17:50
1484,1485,31328,Atlee Campbell,05:17:52
1485,1486,32231,Jen Novobilski,05:17:58
1486,1487,33603,Michael Douglas,05:18:00
1487,1488,31573,Ryan Mccord,05:18:01
1488,1489,33621,Irene Manalili,05:18:05
1489,1490,33181,Rachel Rimmerman,05:18:27
1490,1491,32912,Gary Warner,05:18:51
1491,1491,31016,Lora Thomerson,05:18:51
1492,1491,31800,Tim Gaffney,05:18:51
1493,1491,31824,Deena Karnowski,05:18:51
1494,1495,531,Bernard Pickney,05:18:53
1495,1496,31074,Tonna Fredrick,05:18:57
1496,1497,31716,Joe Fitzpatrick,05:19:09
1497,1498,32142,Katie Shubra,05:19:13
1498,1499,31960,Brooks Woloshyn,05:19:16
1499,1500,32776,Alexis Kadey,05:19:21
1500,1501,31171,Ryan Wehner,05:19:26
1501,1502,32726,Daniel Diffenderfer,05:19:30
1502,1503,32852,Elizabeth Kurowski,05:19:33
1503,1504,33444,Annie Berry,05:19:34
1504,1504,31965,Sharon Ruiz,05:19:34
1505,1506,31546,Nick Schlabach,05:19:48
1506,1507,32279,Dustin Austin,05:19:52
1507,1508,33068,Valerie Hyatt,05:19:53
1508,1509,33534,Cody Garrow,05:20:03
1509,1510,32095,Sherrie Keipp,05:20:04
1510,1511,31314,Kevin Madderra,05:20:05
1511,1512,31481,Kristen Peregrini,05:20:10
1512,1513,32301,Kristen Norem,05:20:17
1513,1514,32203,Jenna Gould,05:20:28
1514,1515,33702,Partridge Tamara,05:20:31
1515,1516,33391,Rachel Kennedy,05:20:32
1516,1517,31925,Eric Mann,05:20:35
1517,1518,32290,Yongjun Zhai,05:20:36
1518,1519,32058,Mitchell Hartley,05:20:43
1519,1520,31519,Shaun Goulbourne,05:20:47
1520,1521,31679,David Walters,05:20:48
1521,1522,31804,Teresa Algreen,05:20:51
1522,1523,31627,Justin Poe,05:20:52
1523,1524,31137,Caedran Barth,05:20:53
1524,1524,31134,William Barth,05:20:53
1525,1526,32153,Kevin Cecotti,05:20:55
1526,1527,31964,Laura Nieto,05:20:58
1527,1528,33212,Fumiaki Nozoe,05:21:00
1528,1529,31994,Josh Gates,05:21:01
1529,1530,31361,Jae Maeng,05:21:03
1530,1531,31995,Trevor Erickson,05:21:06
1531,1532,33265,Cynthia Allen,05:21:11
1532,1532,32392,Michael Douglas,05:21:11
1533,1534,31863,Andrew Holladay,05:21:13
1534,1535,33222,Nicole Moss,05:21:17
1535,1536,33309,Lauryn Hardy,05:21:19
1536,1537,33356,Ramsey Jarun,05:21:22
1537,1538,33647,Tom Korth,05:21:40
1538,1539,31474,Bounsavath Sivilay,05:21:42
1539,1540,32818,Katherine Bunting,05:21:44
1540,1541,32049,Angela Brunson,05:21:48
1541,1541,33076,Erich Heinlein,05:21:48
1542,1541,33262,Lacy Ritter,05:21:48
1543,1541,32075,Bonnie Sauls,05:21:48
1544,1545,33192,Micaela Stutzki,05:21:49
1545,1546,31094,Haileigh Duplantis,05:21:50
1546,1547,31881,Barry Smith,05:21:55
1547,1547,32910,Amy Bossler,05:21:55
1548,1549,31847,Stephen Jones,05:21:57
1549,1549,31506,Liz Oxenham,05:21:57
1550,1551,33293,Jessica Peltier,05:22:00
1551,1552,31505,Ivar Gaizauskas,05:22:04
1552,1552,31868,Rob Hyndman,05:22:04
1553,1552,31629,Ema Victorio,05:22:04
1554,1555,33628,Ashley Quintanilla,05:22:19
1555,1556,31046,Jennifer Bluske,05:22:22
1556,1556,31045,Darren Fortney,05:22:22
1557,1558,33120,Takahiro Mori,05:22:29
1558,1559,32534,K Yvette Jimenez,05:22:34
1559,1560,31100,Autumn Davis,05:22:49
1560,1560,31479,Paige Bray,05:22:49
1561,1560,30916,Voncha Reddy,05:22:49
1562,1560,32662,Lindsey Mcguire,05:22:49
1563,1564,31097,Shannon Dusza,05:22:50
1564,1565,31599,Matthew Mast,05:23:09
1565,1566,32800,Kayla Murtaugh,05:23:16
1566,1566,33596,Ashley Konstant,05:23:16
1567,1568,32251,Miriam Corona,05:23:20
1568,1569,32492,David Ekenmo,05:23:21
1569,1570,32131,Katie Pascuzzi,05:23:25
1570,1570,33170,Katelyn O'Brien,05:23:25
1571,1572,30442,Christiana Beveridge,05:23:32
1572,1572,33358,Jacqueline White,05:23:32
1573,1574,32141,Michael Olewine,05:23:36
1574,1575,31579,David Puterbaugh,05:23:39
1575,1576,32248,Morgan Bentley,05:23:47
1576,1577,32024,Jessica Hamel,05:23:48
1577,1578,33275,Leanna Sanders,05:23:53
1578,1578,30313,Ryan Dunn,05:23:53
1579,1580,31773,Sara Oliver,05:24:02
1580,1581,32037,Emily Caroline,05:24:04
1581,1581,32036,Emma Morris,05:24:04
1582,1583,33594,Matthew White,05:24:13
1583,1584,31645,Bill Law,05:24:17
1584,1585,32556,Erica Blohm,05:24:22
1585,1586,31635,Pamela Jansen,05:24:27
1586,1587,33240,Austin Balding,05:24:31
1587,1588,32282,Darin Sholar,05:24:42
1588,1589,32404,Guizhu Benbow,05:24:46
1589,1590,32552,Annie Culver,05:24:47
1590,1591,33554,James Casey,05:24:48
1591,1592,31808,Dan Gallagher,05:24:59
1592,1593,31099,Chris Hendershot,05:25:02
1593,1594,32972,Christine Kenney,05:25:03
1594,1595,31953,Ryan Mcmanus,05:25:12
1595,1596,31486,Niven Crenshaw,05:25:18
1596,1597,31622,David Davis,05:25:21
1597,1598,31674,Paige Holmes,05:25:28
1598,1599,31803,Alyssa Snow,05:25:31
1599,1599,33096,Beth Knapp,05:25:31
1600,1601,31768,Kendra Burbach,05:25:38
1601,1602,33422,Betsy Cohen,05:25:45
1602,1603,33445,Kenneth Whaley,05:26:03
1603,1604,30988,Kaitlyn Wiener,05:26:04
1604,1605,32269,Jordan Hill,05:26:08
1605,1606,32846,Lauren Schick,05:26:18
1606,1607,33014,Nicole Rosa,05:26:31
1607,1608,32040,Gabriela Ponce,05:26:37
1608,1608,31749,Jose Garcia,05:26:37
1609,1610,32080,Deanna Steele,05:26:38
1610,1611,31958,Courtney Strickland,05:26:46
1611,1611,31957,Joel Strickland,05:26:46
1612,1611,30510,Klaus Geyer,05:26:46
1613,1614,31377,Jack Frod,05:26:47
1614,1615,33682,Mark Ford,05:26:51
1615,1615,31375,Miki Ford,05:26:51
1616,1617,32270,Megan Cunningham,05:26:55
1617,1618,32259,Julio Torres,05:26:56
1618,1619,31892,Adrienne Trigg,05:27:01
1619,1620,33183,Kari Thompson,05:27:05
1620,1620,30269,Amanda Staggs,05:27:05
1621,1620,30272,Sandy Staggs,05:27:05
1622,1623,32316,Jeri Rae Kendrick,05:27:06
1623,1624,33026,Kristine Nowak,05:27:13
1624,1625,31226,Jacob Snyder,05:27:20
1625,1626,31638,Brett Bellinger,05:27:22
1626,1627,32257,Sami Marcu,05:27:25
1627,1627,33203,Phillip Ticer,05:27:25
1628,1629,31392,Mia Esworthy,05:27:27
1629,1630,31902,William Branch,05:27:33
1630,1631,30311,Kevin Fox,05:27:59
1631,1631,33683,Trey Fox,05:27:59
1632,1633,32408,Beth Sedberry,05:28:02
1633,1634,32730,Crystal Mullins,05:28:08
1634,1635,32115,Genaro Rojas,05:28:12
1635,1636,32221,Pam Tebbetts,05:28:23
1636,1637,32292,Tony Thomas,05:28:27
1637,1638,32854,Shirley Furgiuele,05:28:37
1638,1639,32116,Elkin Mesa,05:28:41
1639,1639,32108,Laura Estrada,05:28:41
1640,1641,31146,Dexter Bateman,05:28:47
1641,1641,31145,Mary Grace Bateman,05:28:47
1642,1643,31576,Aline Oceguera,05:28:58
1643,1643,31337,Justin Vantreese,05:28:58
1644,1645,31641,Timothy Hoffman,05:28:59
1645,1646,31231,Borran Pea,05:29:04
1646,1647,33609,Spencer Moore,05:29:05
1647,1648,32227,Kayla Loflin,05:29:07
1648,1649,32305,Ryan Sandefur,05:29:28
1649,1649,32304,Lindsey Sandefur,05:29:28
1650,1651,31686,Tyler Chapman,05:29:33
1651,1652,30595,Danielle Magiera,05:29:39
1652,1653,30883,Shawn Schmuki,05:29:40
1653,1653,31393,Kira Lee,05:29:40
1654,1655,33082,Samantha Leonard,05:29:52
1655,1655,31288,Daniel Stroud,05:29:52
1656,1657,32826,Jessica White,05:29:53
1657,1658,33070,William Hyatt,05:30:01
1658,1659,32930,Michael Panasuk,05:30:03
1659,1660,32660,Leanna Delhey,05:30:09
1660,1660,32154,Kevin Kent,05:30:09
1661,1662,32598,Daniel Hsu,05:30:13
1662,1663,33332,Michelle Kanney,05:30:14
1663,1664,33578,Arsenio Franklin,05:30:15
1664,1665,33126,Laura Daniel,05:30:19
1665,1666,33088,Amy Coble,05:30:20
1666,1667,31780,Kate Bangert,05:30:28
1667,1668,33224,Shelbie Claycomb,05:30:30
1668,1669,31480,Lee Ekkart,05:30:33
1669,1670,32299,Laura Schlabach,05:30:55
1670,1671,30082,Adams Stein,05:31:03
1671,1672,32331,Michael Sosa,05:31:10
1672,1672,30848,Jon Cobb,05:31:10
1673,1674,32327,Kelsey Jo Walakovits,05:31:12
1674,1675,32762,Lindsey Frodge,05:31:13
1675,1676,33252,Melanie Corbin,05:31:14
1676,1677,31827,George Mattas,05:31:15
1677,1678,32862,Tony Presta,05:31:16
1678,1679,33680,Udo Freyhofer,05:31:17
1679,1680,32230,Tony Amburgy,05:31:24
1680,1681,33225,Shelby Gray,05:31:30
1681,1682,32302,Stephanie Vendl,05:31:31
1682,1683,32312,Larissa Caldwell,05:31:33
1683,1684,33195,Michael Roberts,05:31:34
1684,1685,32071,Caywood Vanstratum,05:31:36
1685,1686,32774,Mark Simmons,05:31:38
1686,1687,33341,Jb Ashburn,05:31:39
1687,1687,32013,Laurel Kincaid,05:31:39
1688,1689,32884,Brandon Fortson,05:31:40
1689,1690,32590,Brandon Ocampo,05:31:45
1690,1691,33516,Greg Brown,05:31:48
1691,1691,32622,Matthew Brennan,05:31:48
1692,1691,31332,Brandon Ernstes,05:31:48
1693,1694,31889,Ben Bright,05:31:52
1694,1695,32067,John Ugorji,05:32:00
1695,1696,32696,Aneeqa Thiele,05:32:03
1696,1697,30352,Takehiro Sasagawa,05:32:10
1697,1698,32063,Sam Mann,05:32:14
1698,1698,31983,Shannon Fanucchi,05:32:14
1699,1700,31813,Kassidy Yeager,05:32:25
1700,1700,31812,Ashley Newcomb,05:32:25
1701,1702,33430,Bonnie Woloschuk,05:32:30
1702,1703,32038,Kimberly Venvertloh,05:32:33
1703,1704,31586,Brian Fahey,05:32:34
1704,1705,33307,Angela Mcleod,05:32:37
1705,1706,33303,Robert Piggott,05:32:38
1706,1707,33327,Morgan Cornacchini,05:32:39
1707,1708,31662,Anna Hopkins,05:32:40
1708,1708,31663,Fletcher Hopkins,05:32:40
1709,1710,33219,Misty Lippard,05:32:42
1710,1711,33236,Joseph Montgomery,05:32:47
1711,1712,32042,Kevin Gallagher,05:32:54
1712,1713,31766,Gabriel Garrido,05:33:09
1713,1714,32029,Michael Cline,05:33:28
1714,1715,33625,Beth House,05:33:33
1715,1716,33371,Lisa Bentley,05:33:36
1716,1717,30713,Joe Tennant,05:33:43
1717,1718,32055,Natalie Johnson,05:33:50
1718,1719,32864,Carley Sarno,05:33:54
1719,1720,33020,Cynthia Mitchell,05:34:05
1720,1721,32802,Nolan Goebel,05:34:06
1721,1722,31194,Corey Neal,05:34:11
1722,1723,32236,Jon Teague,05:34:20
1723,1724,32194,Brooke Demarco,05:34:28
1724,1724,32195,Jake Files,05:34:28
1725,1726,33243,Ashley Noffsinger,05:34:36
1726,1727,527,Justin Milam,05:34:37
1727,1728,31757,Justine Rourk,05:34:40
1728,1729,31574,Paloma Lepley,05:34:44
1729,1729,32177,Kirsty Walker,05:34:44
1730,1731,32638,Lynsey Rank,05:34:56
1731,1732,33551,Doug Norfleet,05:34:58
1732,1733,32690,Ronald Ruiz,05:34:59
1733,1734,32309,Nicole Heck,05:35:05
1734,1735,32094,Drew Chandler,05:35:10
1735,1736,33282,Regan Cooper,05:35:14
1736,1737,32928,Stephanie Anasi,05:35:16
1737,1738,32528,Pj Boyle,05:35:28
1738,1739,32618,Chelsie Krafka,05:35:38
1739,1740,32324,Angela Adams,05:35:40
1740,1741,32592,Michele Glose,05:35:46
1741,1741,33158,David Uminski,05:35:46
1742,1741,32155,Michele Hart,05:35:46
1743,1744,33142,William Davis,05:35:50
1744,1745,33080,Carolyn Vought,05:35:57
1745,1746,32524,Kenneth Fiorilli,05:36:03
1746,1747,31527,Kristen Beaudin,05:36:04
1747,1748,32189,Jennifer Veazey,05:36:11
1748,1749,32462,Caroline Lavenir,05:36:22
1749,1750,32460,Kathryn Hall,05:36:23
1750,1751,33094,Amy Birtman,05:36:24
1751,1752,33655,Gina Hamrang,05:36:29
1752,1753,33668,Brandon Eaves,05:36:34
1753,1754,33092,Tiffany Skinner,05:36:38
1754,1755,33346,Mary Miller,05:36:40
1755,1756,32710,Sara Fosbenner,05:36:45
1756,1757,31540,Armando Malvone,05:36:57
1757,1758,32738,Tatiana Donaldson,05:37:02
1758,1759,32616,Kaitlyn Friedman,05:37:06
1759,1760,33704,Jessica Averbch,05:37:11
1760,1761,31963,Ryan Mathewson,05:37:16
1761,1762,33002,Chell Knox,05:37:33
1762,1763,32303,Daniel Jones,05:37:34
1763,1764,31998,Kip England,05:37:36
1764,1765,33585,K'Leetha Gilbert,05:37:44
1765,1766,32297,Robert Furman,05:37:46
1766,1767,31927,Sarah Hedstrom,05:37:57
1767,1768,33058,Genelle Viars,05:38:00
1768,1769,30868,Belinda Coakley,05:38:03
1769,1770,30292,Onnie Davis,05:38:17
1770,1771,31290,Jason Lee,05:38:29
1771,1772,32434,Claire Cochell,05:38:41
1772,1773,33670,David Kirkbride,05:38:45
1773,1773,31846,Troy Bedik,05:38:45
1774,1775,32506,Iris Powdrill,05:39:00
1775,1776,32329,Kimberley Overturf,05:39:09
1776,1777,31355,Nathan Mcgee,05:39:19
1777,1778,32073,Brandon Theriault,05:39:39
1778,1779,31471,Christie Hutchison,05:39:49
1779,1780,33569,William Beau Butler,05:39:51
1780,1781,33537,Alonso Munoz,05:39:56
1781,1782,32632,Blake Henry,05:40:07
1782,1783,33372,Susan Jones,05:40:09
1783,1784,33128,Katsuya Ogawa,05:40:11
1784,1785,33179,Todd Beel,05:40:15
1785,1786,33180,Stephanie Haase,05:40:16
1786,1787,32848,Ellie Bennett,05:40:21
1787,1788,31721,Diane Bolton,05:40:26
1788,1789,30166,Joel Aguero,05:40:37
1789,1790,32584,Sarah Barker,05:40:43
1790,1791,31366,Lucas Geier,05:40:44
1791,1792,32464,Misa Sugui,05:40:50
1792,1793,31068,Jason Raisner,05:41:07
1793,1793,31067,Jon Deaner,05:41:07
1794,1795,31694,Michael Sonnenberg,05:41:08
1795,1795,32764,Joe Sonnenberg,05:41:08
1796,1797,32296,Brandi Tooley,05:41:11
1797,1798,32181,Katie Johnson,05:41:24
1798,1799,31748,Brad Schreiner,05:41:25
1799,1800,32001,Bryce Hagenow,05:41:28
1800,1800,32000,Allison Vaske,05:41:28
1801,1802,33060,Reuben Luzano,05:41:34
1802,1803,33710,Paul Kelly,05:41:47
1803,1803,33711,Michelle Young,05:41:47
1804,1805,33199,Candy Cook,05:41:49
1805,1806,32378,Kaily Nakhoneinh,05:41:51
1806,1807,30981,Amy Anderson,05:41:52
1807,1808,33419,Matthew Sentilles,05:42:00
1808,1809,32136,Makenzie Larson,05:42:04
1809,1810,30853,Bob Coffey,05:42:08
1810,1811,33361,Michelle Depa,05:42:16
1811,1812,33360,Beth Berg,05:42:17
1812,1813,33206,Melissa Benedict,05:42:19
1813,1813,33207,Tim Benedict,05:42:19
1814,1815,31117,Priscilda Davis,05:42:25
1815,1816,31118,Sandra Anderson,05:42:26
1816,1816,31116,Amy Coor,05:42:26
1817,1818,33595,Jeffrey Devore,05:42:28
1818,1819,32810,Meagan Moore,05:42:32
1819,1820,33012,Dawn Striker-Roberts,05:42:37
1820,1821,31951,Candice Smith,05:42:40
1821,1822,31981,Samantha O'Connor,05:43:08
1822,1823,32576,Katherine Liles,05:43:19
1823,1823,32574,Lauren Hoover,05:43:19
1824,1823,31667,Erin Carter,05:43:19
1825,1826,31972,Wesley Norton,05:43:20
1826,1826,31973,Zhainagul Dzhumataeva,05:43:20
1827,1828,31974,Makayla Norton,05:43:21
1828,1829,31879,Rebecca Allen,05:43:34
1829,1830,32608,Dyana Rasinski,05:43:59
1830,1830,33271,Heather Mcallister,05:43:59
1831,1832,31024,Kyle Meeks,05:44:00
1832,1833,33281,Shelia Wright,05:44:10
1833,1834,32628,Lindsay Castelli,05:44:20
1834,1834,31257,Sara Mckinley,05:44:20
1835,1836,31642,Brian Jansen,05:44:25
1836,1837,33519,Jack Crist,05:44:31
1837,1838,32224,Robert Nidiffer,05:44:33
1838,1839,31984,Rachel Shaw,05:44:41
1839,1840,32199,Kathryn Osborn,05:44:44
1840,1841,33258,Anne Marie Shelley,05:44:51
1841,1841,32634,Emelia Pitlick,05:44:51
1842,1843,33631,Andy Johns,05:44:53
1843,1844,33273,Arundati Ramesh,05:45:16
1844,1845,33166,Tiffany Eschak,05:45:23
1845,1846,31395,Kurt Herron,05:45:29
1846,1847,30941,Michael Williams,05:45:35
1847,1847,30942,Elizabeth Williams,05:45:35
1848,1849,32954,Maria Rojas,05:46:00
1849,1850,32315,Sarah Purgett,05:46:02
